"Word","Iconicity","ListIdentifier","KupermanAOA","SUBTLEX_Rawfreq","SUBTLEX_dom_POS","SUBTLEX_Percentage_dom_POS","OrthoLength","ParentalInputRawFreq","ChildesAge12Freq","ChildesAge15Freq","ChildesAge18Freq","ChildesAge21Freq","ChildesAge24Freq","ChildesAge27Freq","ChildesAge30Freq","ChildesAge33Freq","ChildesAge36Freq","ChildesAge39Freq","ChildesAge42Freq","ChildesAge45Freq","ChildesAge48Freq","ChildesAge51Freq","ChildesAge54Freq","ChildesAge57Freq","ChildesAge60Freq","ChildesAge63Freq","ChildesAge66Freq","ChildesAge69Freq","Conc","NMorph"
"racquet",1.75,"list3",NA,17,"Noun","0.82",7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"radish",-1.72727272727273,"list3",5.25,31,"Noun","1.00",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,1
"raft",0.3,"list3",7.35,240,"Noun","1.00",4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"ragged",1.08333333333333,"list3",8.5,80,"Adjective","0.80",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,2
"rainbow",1,"list3",4.26,407,"Noun","0.98",7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57,2
"rake",1.6,"list3",5.32,152,"Verb","0.61",4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,1
"ramble",2.16666666666667,"list3",10.6,31,"Verb","0.74",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,NA
"rapid",2.6,"list3",8.62,223,"Adjective","0.98",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,1
"rarity",0.545454545454545,"list3",10.94,20,"Noun","1.00",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,NA
"raspberry",0.727272727272727,"list3",5.33,96,"Noun","0.98",9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,2
"rat",1.63636363636364,"list3",5.11,1663,"Noun","0.93",3,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,1
"rattle",3.27272727272727,"list3",4.5,172,"Verb","0.62",6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,2
"rattlesnake",2.91666666666667,"list3",6.78,86,"Noun","0.73",11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
"raven",0,"list3",8.56,159,"Noun","0.62",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,1
"razor",1.91666666666667,"list3",7.11,351,"Noun","0.99",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1
"remedy",0,"list3",8.83,118,"Noun","0.63",6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,1
"reprisal",0.2,"list3",13.89,13,"Noun","1.00",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,NA
"revolve",0.5,"list3",8.28,35,"Verb","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,NA
"revolver",1.63636363636364,"list3",9.26,141,"Noun","1.00",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69,NA
"rhino",0.5,"list3",5.89,106,"Noun","1.00",5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA
"rhinoceros",1.25,"list3",6,38,"Noun","1.00",10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,1
"rhubarb",-1.5,"list3",10.53,55,"Noun","1.00",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,1
"ribbed",1.3,"list3",11.44,18,"Adjective","0.83",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59,2
"rice",0.272727272727273,"list3",3.72,769,"Noun","0.95",4,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,1
"ridged",1.3,"list3",NA,2,"Adjective","1.00",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,NA
"rigid",1.9,"list3",9.16,95,"Adjective","1.00",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46,NA
"rior",-0.75,"list3",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"riot",0,"list3",9.95,331,"Noun","0.96",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,1
"roam",0.545454545454545,"list3",8.58,173,"Verb","0.94",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,1
"robe",0.8,"list3",6.38,433,"Noun","1.00",4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"robin",0.818181818181818,"list3",6.69,1272,"Name","0.93",5,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,1
"rocker",0.0909090909090909,"list3",7.06,64,"Noun","0.98",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,2
"rocket",0.9,"list3",5.63,604,"Noun","1.00",6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73,2
"rocky",1.7,"list3",NA,807,"Name","0.83",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17,2
"roll",1.33333333333333,"list3",4.47,3227,"Verb","0.65",4,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16,1
"rolled",2.6,"list3",NA,432,"Verb","0.97",6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64,NA
"rose",0.545454545454545,"list3",6.11,2704,"Noun","0.48",4,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1
"rotate",1.72727272727273,"list3",7.89,98,"Verb","0.96",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45,1
"rugged",2.09090909090909,"list3",10.58,102,"Adjective","1.00",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA
"ruler",-0.3,"list3",5.94,162,"Noun","1.00",5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,1
"sack",1.5,"list3",5.83,659,"Noun","0.84",4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,1
"saddle",1.27272727272727,"list3",6.42,399,"Noun","0.71",6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,1
"sail",1.54545454545455,"list3",6.47,701,"Verb","0.83",4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59,1
"sailboat",0.583333333333333,"list3",4.65,82,"Noun","0.99",8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,NA
"salamander",0,"list3",6.89,8,"Noun","1.00",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA
"salmon",-0.454545454545455,"list3",8,334,"Noun","1.00",6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81,1
"sandals",-0.0909090909090909,"list3",NA,88,"Noun","1.00",7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"sandpaper",1.7,"list3",6.33,22,"Noun","0.91",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,NA
"sandy",1.54545454545455,"list3",NA,1186,"Name","0.69",5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,2
"sardine",0.9,"list3",7.74,46,"Noun","0.80",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"satin",0.3,"list3",10.37,133,"Noun","1.00",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57,1
"satiny",0.272727272727273,"list3",11.75,2,"Noun","0.50",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saucer",1,"list3",8.44,140,"Noun","1.00",6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,2
"saunter",1.90909090909091,"list3",12.28,8,"Verb","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saxophone",0.6,"list3",9.1,86,"Noun","1.00",9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2
"scalding",1,"list3",NA,20,"Verb","0.70",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,NA
"scar",0.8,"list3",5.68,432,"Noun","0.80",4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,1
"schoolbus",2.2,"list3",NA,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scoot",3.54545454545455,"list3",6,152,"Verb","0.92",5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,1
"scooter",1.3,"list3",6.68,139,"Noun","0.75",7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,2
"scorching",1.81818181818182,"list3",NA,20,"Verb","0.75",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,NA
"scorpion",1,"list3",7.84,136,"Noun","1.00",8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,1
"scramble",2.3,"list3",8.83,123,"Verb","0.97",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,NA
"screwdriver",1.72727272727273,"list3",6,128,"Noun","0.99",11,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA
"screws",0.727272727272727,"list3",NA,178,"Verb","0.53",6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"scrunch",2.16666666666667,"list3",6.67,11,"Verb","0.91",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,NA
"scrunchy",2.6,"list3",NA,8,"Adjective","1.00",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scud",1.3,"list3",NA,31,"Name","0.39",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scutter",2.5,"list3",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scuttle",2.7,"list3",10.58,41,"Verb","0.80",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,NA
"seagull",1.36363636363636,"list3",5.42,62,"Noun","0.69",7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2
"seal",-0.454545454545455,"list3",5.42,752,"Verb","0.53",4,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63,1
"seat",1.45454545454545,"list3",4.58,4018,"Noun","0.99",4,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,1
"seaweed",2.5,"list3",6.74,88,"Noun","1.00",7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,NA
"sequined",-0.3,"list3",9.2,14,"Adjective","0.86",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,NA
"serrated",2,"list3",11.29,12,"Adjective","1.00",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04,NA
"shack",0.9,"list3",6.15,288,"Noun","0.98",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,NA
"shame",1.8,"list3",6.55,2120,"Noun","0.93",5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,1
"shape",0.8,"list3",4.47,1542,"Noun","0.92",5,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14,1
"shapely",0.9,"list3",12.71,18,"Adjective","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,NA
"shawl",-1.1,"list3",9.74,70,"Noun","1.00",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"shed",0.181818181818182,"list3",7.33,560,"Verb","0.57",4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55,NA
"sheet",-0.636363636363636,"list3",5.33,592,"Noun","1.00",5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,1
"shelves",-0.0833333333333333,"list3",NA,140,"Noun","0.99",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"shield",1.9,"list3",6.5,418,"Noun","0.80",6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,1
"ship",0.8,"list3",5.33,5043,"Noun","0.94",4,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,1
"shoes",0.272727272727273,"list3",NA,3782,"Noun","1.00",5,834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoot",2.6,"list3",5.53,8412,"Verb","0.97",5,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97,1
"shore",-0.5,"list3",6.93,1013,"Name","0.50",5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,1
"shot",2.90909090909091,"list3",5.84,11599,"Noun","0.54",4,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44,1
"shotgun",1.18181818181818,"list3",7.53,512,"Noun","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,NA
"shrimp",2.66666666666667,"list3",7.11,444,"Noun","1.00",6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1
"shuffle",3.2,"list3",8.95,150,"Verb","0.71",7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,1
"sin",0.1,"list3",6.74,813,"Noun","0.94",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,1
"singer",1.90909090909091,"list3",5.06,800,"Noun","0.80",6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,1
"sirene",1.1,"list3",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skateboard",3.6,"list3",6.94,85,"Noun","0.93",10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,NA
"skillet",0.4,"list3",8.2,62,"Noun","0.95",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73,1
"skip",2.09090909090909,"list3",4.68,1076,"Verb","0.85",4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,1
"skis",0.7,"list3",NA,69,"Noun","0.96",4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"skitter",1.7,"list3",10.83,3,"Verb","0.33",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skulk",2.25,"list3",13.29,15,"Verb","1.00",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,NA
"skunk",1.6,"list3",5.32,166,"Noun","0.99",5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88,1
"skyscraper",1.6,"list3",8.26,40,"Noun","0.92",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76,NA
"slab",1.5,"list3",8.53,94,"Noun","1.00",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29,NA
"slack",-0.3,"list3",9.63,302,"Noun","0.83",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,1
"slang",0.272727272727273,"list3",10.68,71,"Noun","1.00",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48,1
"slant",1.6,"list3",7.33,58,"Noun","0.84",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,1
"slanted",1.54545454545455,"list3",NA,17,"Verb","0.65",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slash",2.81818181818182,"list3",7.47,122,"Verb","0.62",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,NA
"slate",1.36363636363636,"list3",9.25,165,"Noun","0.99",5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,1
"slay",0.6,"list3",9.39,109,"Verb","0.93",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA
"sledgehammer",1.7,"list3",9.52,45,"Noun","0.93",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,NA
"sleek",3,"list3",11.17,43,"Adjective","0.93",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"sleet",2.18181818181818,"list3",11.72,33,"Noun","0.88",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,NA
"sleigh",0.0909090909090909,"list3",6,167,"Noun","0.88",6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71,1
"slender",1.27272727272727,"list3",10.11,38,"Adjective","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,NA
"slim",1.81818181818182,"list3",7.26,605,"Adjective","0.92",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93,NA
"slingshot",1.8,"list3",6.53,71,"Noun","0.99",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,NA
"slippers",0.6,"list3",NA,263,"Noun","1.00",8,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slipshod",0.8,"list3",15.64,7,"Adjective","1.00",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slither",3.5,"list3",8.05,11,"Verb","0.91",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,NA
"slobber",2.3,"list3",7.67,22,"Noun","0.86",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,2
"slog",2.1,"list3",12.64,8,"Verb","0.75",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sloppy",1.45454545454545,"list3",5.89,300,"Adjective","1.00",6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,2
"slosh",3.8,"list3",8.59,6,"Noun","0.50",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84,1
"sloth",1.1,"list3",8.37,74,"Noun","1.00",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,NA
"slouch",2,"list3",9.11,32,"Verb","0.56",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,NA
"slough",0.2,"list3",14.65,34,"Name","0.88",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slovenly",0.4,"list3",13.44,3,"Adjective","1.00",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,NA
"sludge",3.7,"list3",8.8,24,"Noun","0.88",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,NA
"slug",1.6,"list3",6,253,"Noun","0.72",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,1
"sluggard",1.41666666666667,"list3",NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slum",2.4,"list3",11.9,65,"Noun","0.91",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,NA
"slump",2.27272727272727,"list3",10.58,61,"Noun","0.82",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32,NA
"slur",2.5,"list3",10.72,24,"Noun","0.96",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,NA
